Date,StockCode,QuantitySoldKilo,UnitSellingPrice,WholesalePrice,LossRatePct,ItemName,CategoryName,Year,Month,Day,DayOfWeek,IsWeekend
2022-09-02,102900011032732,4.998,20.827272727272728,16.22,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,2,4,0
2022-09-03,102900011032732,3.8520000000000003,20.022222222222226,16.23,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,3,5,1
2022-09-04,102900011032732,7.619,22.333333333333332,17.16,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,4,6,1
2022-09-05,102900011032732,6.219,23.942857142857143,18.31,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,5,0,0
2022-09-06,102900011032732,11.046,20.228571428571428,18.16,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,6,1,0
2022-09-07,102900011032732,8.082,19.21333333333333,18.13,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,7,2,0
2022-09-08,102900011032732,5.418,21.296296296296298,18.12,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,8,3,0
2022-09-09,102900011032732,6.871,25.43529411764706,18.11,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,9,4,0
2022-09-10,102900011032732,6.269,29.6,18.23,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,10,5,1
2022-09-11,102900011032732,8.23,26.7219512195122,18.0,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,11,6,1
2022-09-12,102900011032732,5.87,23.91851851851852,18.0,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,12,0,0
2022-09-13,102900011032732,4.966,24.236363636363638,15.32,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,13,1,0
2022-09-14,102900011032732,3.926,25.43529411764706,15.42,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,14,2,0
2022-09-15,102900011032732,6.59,21.171428571428574,14.99,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,15,3,0
2022-09-16,102900011032732,4.818,21.34,14.12,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,16,4,0
2022-09-17,102900011032732,4.874,24.880000000000003,13.64,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,17,5,1
2022-09-18,102900011032732,4.381,24.880000000000003,13.37,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,18,6,1
2022-09-21,102900011032732,5.357,22.930434782608696,13.329999999999998,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,21,2,0
2022-09-22,102900011032732,1.931,20.75,13.04,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,22,3,0
2022-09-25,102900011032732,4.767,28.184,12.35,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,25,6,1
2022-09-26,102900011032732,4.316,23.7,11.96,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,26,0,0
2022-09-27,102900011032732,0.423,17.8,11.94,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,27,1,0
2022-09-29,102900011032732,4.67,22.930434782608696,12.11,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,29,3,0
2022-09-30,102900011032732,1.318,27.914285714285715,12.17,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,9,30,4,0
2022-10-02,102900011032732,4.878,27.736842105263158,11.82,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,2,6,1
2022-10-04,102900011032732,3.644,28.026666666666667,10.390000000000002,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,4,1,0
2022-10-06,102900011032732,3.9170000000000003,29.6,10.03,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,6,3,0
2022-10-07,102900011032732,4.328,27.830000000000002,9.99,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,7,4,0
2022-10-08,102900011032732,2.452,24.666666666666668,9.89,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,8,5,1
2022-10-09,102900011032732,5.094,24.80952380952381,9.99,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,9,6,1
2022-10-12,102900011032732,1.73,22.857142857142858,10.1,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,12,2,0
2022-10-13,102900011032732,4.582,19.087500000000002,10.08,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,13,3,0
2022-10-14,102900011032732,2.476,19.11111111111111,10.0,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,14,4,0
2022-10-17,102900011032732,2.18,19.028571428571432,9.3,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,17,0,0
2022-10-18,102900011032732,1.312,27.240000000000002,9.27,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,18,1,0
2022-10-21,102900011032732,6.536,29.6,9.0,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,21,4,0
2022-10-22,102900011032732,0.176,29.6,9.03,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,22,5,1
2022-10-24,102900011032732,2.213,19.76666666666667,9.14,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,24,0,0
2022-10-25,102900011032732,2.2079999999999997,24.236363636363638,9.13,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,25,1,0
2022-10-26,102900011032732,1.22,20.160000000000004,9.19,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,26,2,0
2022-10-27,102900011032732,2.021,23.68,9.2,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,27,3,0
2022-10-28,102900011032732,3.888,20.555555555555557,9.2,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,28,4,0
2022-10-29,102900011032732,1.9569999999999999,23.022222222222226,9.2,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,29,5,1
2022-10-30,102900011032732,0.631,14.800000000000002,9.21,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,30,6,1
2022-10-31,102900011032732,0.743,29.6,9.21,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,10,31,0,0
2022-11-01,102900011032732,1.709,17.26666666666667,9.15,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,1,1,0
2022-11-05,102900011032732,2.561,26.311111111111114,9.13,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,5,5,1
2022-11-06,102900011032732,1.078,22.200000000000003,9.23,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,6,6,1
2022-11-07,102900011032732,1.149,29.6,9.27,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,7,0,0
2022-11-08,102900011032732,1.612,27.485714285714288,9.209999999999999,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,8,1,0
2022-11-09,102900011032732,1.311,29.6,9.12,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,9,2,0
2022-11-10,102900011032732,0.378,17.8,9.1,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,10,3,0
2022-11-11,102900011032732,2.857,26.22857142857143,9.11,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,11,4,0
2022-11-12,102900011032732,1.325,29.600000000000005,9.11,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,12,5,1
2022-11-13,102900011032732,3.0780000000000003,24.093333333333337,9.17,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,13,6,1
2022-11-14,102900011032732,0.429,17.8,9.51,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,14,0,0
2022-11-15,102900011032732,0.6859999999999999,29.600000000000005,9.49,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,15,1,0
2022-11-17,102900011032732,0.628,29.600000000000005,9.16,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,17,3,0
2022-11-18,102900011032732,1.883,21.1,9.52,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,18,4,0
2022-11-19,102900011032732,2.527,25.371428571428574,9.64,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,19,5,1
2022-11-21,102900011032732,3.613,29.6,9.51,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,21,0,0
2022-11-22,102900011032732,0.186,29.6,9.35,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,22,1,0
2022-11-23,102900011032732,1.041,29.6,9.39,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,23,2,0
2022-11-24,102900011032732,0.7969999999999999,29.6,9.39,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,24,3,0
2022-11-25,102900011032732,1.463,29.6,9.38,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,25,4,0
2022-11-26,102900011032732,0.41900000000000004,29.6,8.81,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,11,26,5,1
2022-12-13,102900011032732,1.536,16.0,0.01,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,12,13,1,0
2022-12-18,102900011032732,1.307,18.0,10.44,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,12,18,6,1
2022-12-19,102900011032732,0.825,18.0,12.11,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,12,19,0,0
2022-12-21,102900011032732,0.207,7.5,12.13,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,12,21,2,0
2022-12-22,102900011032732,0.45499999999999996,15.0,12.24,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,12,22,3,0
2022-12-23,102900011032732,0.648,15.0,12.15,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,12,23,4,0
2022-12-24,102900011032732,0.388,15.0,12.14,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,12,24,5,1
2022-12-25,102900011032732,0.95,15.0,12.47,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,12,25,6,1
2022-12-27,102900011032732,1.177,15.0,12.5,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,12,27,1,0
2022-12-28,102900011032732,1.558,11.25,12.51,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,12,28,2,0
2022-12-29,102900011032732,0.401,15.0,12.52,9.43,High Melon (2),Aquatic Tuberous Vegetables,2022,12,29,3,0
2023-01-01,102900011032732,1.826,15.0,12.25,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,1,1,6,1
2023-01-02,102900011032732,2.012,15.0,12.52,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,1,2,0,0
2023-01-04,102900011032732,1.4180000000000001,15.0,12.29,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,1,4,2,0
2023-01-05,102900011032732,1.838,13.5,12.28,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,1,5,3,0
2023-01-06,102900011032732,1.804,13.285714285714286,12.0,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,1,6,4,0
2023-01-08,102900011032732,1.7790000000000001,15.0,12.25,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,1,8,6,1
2023-01-09,102900011032732,0.868,13.5,12.42,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,1,9,0,0
2023-01-10,102900011032732,0.903,15.0,12.51,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,1,10,1,0
2023-01-11,102900011032732,0.602,13.0,12.520000000000001,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,1,11,2,0
2023-01-12,102900011032732,0.528,15.0,12.520000000000001,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,1,12,3,0
2023-01-13,102900011032732,1.827,10.833333333333334,12.11,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,1,13,4,0
2023-01-14,102900011032732,3.937,12.789473684210526,12.15,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,1,14,5,1
2023-05-30,102900011032732,0.954,12.6,9.68,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,5,30,1,0
2023-06-03,102900011032732,1.049,11.65,10.69,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,3,5,1
2023-06-04,102900011032732,1.01,12.6,9.66,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,4,6,1
2023-06-07,102900011032732,0.966,14.0,10.96,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,7,2,0
2023-06-08,102900011032732,0.279,14.0,11.08,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,8,3,0
2023-06-09,102900011032732,1.395,11.0,11.01,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,9,4,0
2023-06-10,102900011032732,0.974,15.0,11.52,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,10,5,1
2023-06-11,102900011032732,0.954,13.5,12.23,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,11,6,1
2023-06-13,102900011032732,1.9969999999999999,13.257142857142856,12.24,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,13,1,0
2023-06-15,102900011032732,1.046,12.16,12.13,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,15,3,0
2023-06-17,102900011032732,1.829,11.2,11.99,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,17,5,1
2023-06-21,102900011032732,1.646,11.428571428571429,11.83,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,21,2,0
2023-06-22,102900011032732,0.939,10.0,11.37,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,22,3,0
2023-06-25,102900011032732,2.089,16.2,13.23,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,25,6,1
2023-06-26,102900011032732,0.785,14.4,13.35,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,26,0,0
2023-06-27,102900011032732,0.245,18.0,13.39,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,27,1,0
2023-06-29,102900011032732,2.365,15.200000000000001,13.67,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,29,3,0
2023-06-30,102900011032732,0.512,14.4,13.69,9.43,High Melon (2),Aquatic Tuberous Vegetables,2023,6,30,4,0
2022-03-13,102900011032787,3.0,8.9,6.93,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,3,13,6,1
2022-03-14,102900011032787,3.0,8.9,6.93,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,3,14,0,0
2022-03-15,102900011032787,3.0,8.9,5.86,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,3,15,1,0
2022-03-17,102900011032787,2.0,6.7,5.33,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,3,17,3,0
2022-03-18,102900011032787,2.0,4.5,4.76,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,3,18,4,0
2022-03-19,102900011032787,1.0,8.9,4.21,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,3,19,5,1
2022-03-21,102900011032787,6.0,5.900000000000001,4.11,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,3,21,0,0
2022-03-24,102900011032787,3.0,5.1000000000000005,3.47,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,3,24,3,0
2022-03-27,102900011032787,9.0,5.7,3.98,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,3,27,6,1
2022-03-29,102900011032787,5.0,4.74,4.91,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,3,29,1,0
2022-03-30,102900011032787,2.0,5.0,5.26,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,3,30,2,0
2022-04-01,102900011032787,5.0,5.32,5.34,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,1,4,0
2022-04-02,102900011032787,5.0,5.9,5.37,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,2,5,1
2022-04-03,102900011032787,3.0,5.900000000000001,5.16,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,3,6,1
2022-04-04,102900011032787,5.0,5.32,5.13,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,4,0,0
2022-04-05,102900011032787,4.0,5.9,5.18,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,5,1,0
2022-04-06,102900011032787,4.0,3.775,3.26,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,6,2,0
2022-04-07,102900011032787,3.0,3.9,2.19,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,7,3,0
2022-04-08,102900011032787,5.0,3.9,2.19,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,8,4,0
2022-04-09,102900011032787,6.0,3.5833333333333335,1.8,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,9,5,1
2022-04-10,102900011032787,4.0,3.9,1.8,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,10,6,1
2022-04-11,102900011032787,3.0,2.8333333333333335,1.8,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,11,0,0
2022-04-12,102900011032787,5.0,2.9,1.7600000000000002,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,12,1,0
2022-04-13,102900011032787,1.0,2.9,1.8,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,13,2,0
2022-04-14,102900011032787,4.0,2.9,1.35,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,14,3,0
2022-04-15,102900011032787,14.0,2.6999999999999997,1.5,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,15,4,0
2022-04-16,102900011032787,3.0,2.433333333333333,1.5,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,16,5,1
2022-04-20,102900011032787,4.0,3.3,1.44,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,20,2,0
2022-04-21,102900011032787,11.0,3.036363636363636,1.87,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,21,3,0
2022-04-22,102900011032787,2.0,3.3,2.24,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,22,4,0
2022-04-24,102900011032787,2.0,3.9,2.17,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,24,6,1
2022-04-25,102900011032787,4.0,3.25,1.96,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,25,0,0
2022-04-26,102900011032787,3.0,1.8,1.76,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,26,1,0
2022-04-28,102900011032787,4.0,2.675,1.72,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,28,3,0
2022-04-29,102900011032787,5.0,2.62,1.6200000000000003,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,29,4,0
2022-04-30,102900011032787,-1.0,2.9,1.67,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,4,30,5,1
2022-06-22,102900011032787,2.0,1.9,0.68,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,6,22,2,0
2022-06-26,102900011032787,2.0,1.9,0.77,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,6,26,6,1
2022-06-27,102900011032787,1.0,1.9,0.83,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,6,27,0,0
2022-06-29,102900011032787,1.0,1.9,0.7,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,6,29,2,0
2022-06-30,102900011032787,1.0,1.9,0.84,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,6,30,3,0
2022-07-01,102900011032787,1.0,1.9,0.8,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,7,1,4,0
2022-07-02,102900011032787,1.0,1.9,0.73,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,7,2,5,1
2022-07-29,102900011032787,27.0,1.6925925925925924,0.86,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,7,29,4,0
2022-07-30,102900011032787,46.0,1.726086956521739,0.91,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,7,30,5,1
2022-07-31,102900011032787,35.0,1.854285714285714,0.92,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,7,31,6,1
2022-08-01,102900011032787,35.0,1.7857142857142858,1.11,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,1,0,0
2022-08-02,102900011032787,44.0,1.6818181818181819,1.01,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,2,1,0
2022-08-03,102900011032787,31.0,1.8483870967741935,0.92,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,3,2,0
2022-08-04,102900011032787,40.0,1.58,0.93,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,4,3,0
2022-08-05,102900011032787,27.0,1.6925925925925924,0.9,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,5,4,0
2022-08-06,102900011032787,10.0,1.9,0.89,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,6,5,1
2022-08-08,102900011032787,20.0,1.6600000000000001,1.02,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,8,0,0
2022-08-09,102900011032787,24.0,1.7,1.04,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,9,1,0
2022-08-10,102900011032787,19.0,1.6894736842105265,1.32,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,10,2,0
2022-08-11,102900011032787,23.0,1.9,1.32,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,11,3,0
2022-08-12,102900011032787,34.0,1.5470588235294118,0.9899999999999999,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,12,4,0
2022-08-13,102900011032787,59.0,1.6220338983050848,1.11,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,13,5,1
2022-08-14,102900011032787,23.0,1.7956521739130433,1.01,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,14,6,1
2022-08-15,102900011032787,17.0,1.9,0.88,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,15,0,0
2022-08-16,102900011032787,38.0,1.7736842105263155,0.9800000000000001,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,16,1,0
2022-08-17,102900011032787,13.0,1.7769230769230768,0.91,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,17,2,0
2022-08-18,102900011032787,24.0,1.8999999999999997,0.9499999999999998,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,18,3,0
2022-08-19,102900011032787,29.0,1.9,1.09,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,19,4,0
2022-08-20,102900011032787,29.0,1.8793103448275863,1.08,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,20,5,1
2022-08-21,102900011032787,27.0,1.8777777777777775,1.05,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,21,6,1
2022-08-22,102900011032787,28.0,1.7857142857142858,1.02,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,22,0,0
2022-08-23,102900011032787,22.0,1.6818181818181819,1.02,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,23,1,0
2022-08-24,102900011032787,17.0,1.7588235294117647,1.1,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,24,2,0
2022-08-25,102900011032787,31.0,1.6677419354838707,1.14,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,25,3,0
2022-08-26,102900011032787,12.0,1.7666666666666666,1.15,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,26,4,0
2022-08-27,102900011032787,53.0,1.8730769230769229,0.74,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,27,5,1
2022-08-29,102900011032787,14.0,1.9,1.1,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,29,0,0
2022-08-30,102900011032787,16.0,1.7,1.26,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,30,1,0
2022-08-31,102900011032787,19.0,1.857894736842105,1.04,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,8,31,2,0
2022-09-01,102900011032787,18.0,1.8999999999999997,1.23,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,9,1,3,0
2022-09-02,102900011032787,13.0,1.6999999999999997,1.13,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,9,2,4,0
2022-09-03,102900011032787,3.0,1.8999999999999997,1.08,9.43,Zhuyecai (Bag),Flower/Leaf Vegetables,2022,9,3,5,1
2022-03-16,102900011032848,1.0,3.5,2.29,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,3,16,2,0
2022-03-17,102900011032848,5.0,3.5,2.29,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,3,17,3,0
2022-03-18,102900011032848,4.0,3.5,2.29,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,3,18,4,0
2022-03-19,102900011032848,1.0,3.5,2.29,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,3,19,5,1
2022-03-21,102900011032848,3.0,3.5,2.29,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,3,21,0,0
2022-03-22,102900011032848,4.0,3.5,2.29,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,3,22,1,0
2022-03-23,102900011032848,2.0,3.5,2.3,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,3,23,2,0
2022-03-24,102900011032848,2.0,4.9,2.3,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,3,24,3,0
2022-03-25,102900011032848,2.0,4.9,2.29,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,3,25,4,0
2022-03-26,102900011032848,4.0,4.9,2.33,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,3,26,5,1
2022-03-27,102900011032848,2.0,4.9,2.44,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,3,27,6,1
2022-03-29,102900011032848,2.0,4.9,2.44,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,3,29,1,0
2022-03-30,102900011032848,4.0,4.9,2.72,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,3,30,2,0
2022-03-31,102900011032848,2.0,4.9,2.81,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,3,31,3,0
2022-04-02,102900011032848,6.0,4.9,2.7999999999999994,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,4,2,5,1
2022-04-05,102900011032848,2.0,4.9,3.34,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,4,5,1,0
2022-04-06,102900011032848,3.0,4.9,3.34,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,4,6,2,0
2022-04-07,102900011032848,2.0,4.9,3.34,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,4,7,3,0
2022-04-08,102900011032848,1.0,4.9,3.34,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,4,8,4,0
2022-04-09,102900011032848,10.0,4.9,3.34,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,4,9,5,1
2022-04-10,102900011032848,6.0,4.9,3.34,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,4,10,6,1
2022-04-12,102900011032848,6.0,4.9,3.34,9.43,Ginger And Xiaomijiao Mix (Small Bag),Capsicum,2022,4,12,1,0
